dataset,series,attack,seed,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max,attack_seeds
Railways,main,translation_50,0,1.0,1.0,0.0,52473,0,28,51.0,51.2431640625,141,[]
Railways,main,translation_60,0,1.0,1.0,0.0,52473,0,28,51.0,51.2431640625,141,[]
Railways,repeat,vertex_delete_30pct,1,0.9992072927806908,0.9990234375,0.0009765625,40169,0,20,39.0,39.2275390625,99,[1]
Railways,repeat,vertex_delete_50pct,1,0.9928631194931944,0.9912109375,0.0087890625,31904,0,14,31.0,31.15625,72,[1]
Railways,repeat,object_delete_30pct,1,1.0,1.0,0.0,36994,0,20,36.0,36.126953125,95,[1]
Railways,repeat,object_delete_90pct,1,0.9526173336479749,0.94140625,0.05859375,5509,6,0,5.0,5.3798828125,24,[1]
Railways,repeat,vertex_add_50pct,1,0.9864975311979914,0.9833984375,0.0166015625,75886,0,49,74.0,74.107421875,122,[1]
Railways,repeat,noise_50pct_1p4tau,1,0.8931521694094449,0.869140625,0.130859375,52474,0,27,51.0,51.244140625,75,[1]
Railways,repeat,compound,1,0.9279275124334992,0.912109375,0.087890625,30766,0,12,30.0,30.044921875,65,"[1, 10001, 20001, 30001]"
Railways,repeat,vertex_delete_30pct,2,0.997617471163186,0.9970703125,0.0029296875,40091,0,21,39.0,39.1513671875,88,[2]
Railways,repeat,vertex_delete_50pct,2,0.9912429266746572,0.9892578125,0.0107421875,31813,0,14,31.0,31.0673828125,78,[2]
Railways,repeat,object_delete_30pct,2,1.0,1.0,0.0,36488,0,16,35.0,35.6328125,100,[2]
Railways,repeat,object_delete_90pct,2,0.9479683941093622,0.935546875,0.064453125,5148,6,0,5.0,5.02734375,17,[2]
Railways,repeat,vertex_add_50pct,2,0.9856572155268516,0.982421875,0.017578125,75870,0,48,74.0,74.091796875,120,[2]
Railways,repeat,noise_50pct_1p4tau,2,0.8982043835969449,0.8759765625,0.1240234375,52474,0,30,51.0,51.244140625,76,[2]
Railways,repeat,compound,2,0.937809777879917,0.923828125,0.076171875,30048,0,11,29.0,29.34375,53,"[2, 10002, 20002, 30002]"
Railways,repeat,vertex_delete_30pct,3,0.9992072927806908,0.9990234375,0.0009765625,40135,0,20,39.0,39.1943359375,97,[3]
Railways,repeat,vertex_delete_50pct,3,0.993662103599709,0.9921875,0.0078125,31935,0,13,31.0,31.1865234375,64,[3]
Railways,repeat,object_delete_30pct,3,1.0,1.0,0.0,36337,0,12,35.0,35.4853515625,106,[3]
Railways,repeat,object_delete_90pct,3,0.9418658131647024,0.927734375,0.072265625,5926,7,0,6.0,5.787109375,22,[3]
Railways,repeat,vertex_add_50pct,3,0.9784669849842772,0.9736328125,0.0263671875,75883,0,48,74.0,74.1044921875,126,[3]
Railways,repeat,noise_50pct_1p4tau,3,0.9011267423506004,0.87890625,0.12109375,52474,0,34,51.0,51.244140625,74,[3]
Railways,repeat,compound,3,0.926992564103447,0.9091796875,0.0908203125,31278,0,14,30.0,30.544921875,54,"[3, 10003, 20003, 30003]"
Railways,repeat,vertex_delete_30pct,4,1.0,1.0,0.0,40065,0,17,39.0,39.1259765625,95,[4]
Railways,repeat,vertex_delete_50pct,4,0.9841029924901796,0.98046875,0.01953125,31894,0,13,31.0,31.146484375,75,[4]
Railways,repeat,object_delete_30pct,4,1.0,1.0,0.0,38024,0,17,37.0,37.1328125,105,[4]
Railways,repeat,object_delete_90pct,4,0.952785442377427,0.94140625,0.05859375,5876,5,0,5.0,5.73828125,20,[4]
Railways,repeat,vertex_add_50pct,4,0.988086094050162,0.9853515625,0.0146484375,75780,0,49,74.0,74.00390625,135,[4]
Railways,repeat,noise_50pct_1p4tau,4,0.8780650589699843,0.8515625,0.1484375,52474,0,30,51.0,51.244140625,83,[4]
Railways,repeat,compound,4,0.9345238704775928,0.919921875,0.080078125,30867,0,15,30.0,30.1435546875,55,"[4, 10004, 20004, 30004]"
Railways,repeat,vertex_delete_30pct,5,0.9992072927806908,0.9990234375,0.0009765625,40039,0,17,39.0,39.1005859375,95,[5]
Railways,repeat,vertex_delete_50pct,5,0.9834762710285796,0.9794921875,0.0205078125,31752,0,15,31.0,31.0078125,66,[5]
Railways,repeat,object_delete_30pct,5,1.0,1.0,0.0,35863,0,19,35.0,35.0224609375,102,[5]
Railways,repeat,object_delete_90pct,5,0.9465830042156108,0.93359375,0.06640625,5206,9,0,5.0,5.083984375,13,[5]
Railways,repeat,vertex_add_50pct,5,0.9800413496146358,0.9755859375,0.0244140625,75890,0,47,74.0,74.111328125,118,[5]
Railways,repeat,noise_50pct_1p4tau,5,0.8933723171914373,0.87109375,0.12890625,52474,0,28,51.0,51.244140625,83,[5]
Railways,repeat,compound,5,0.9195292101145934,0.9013671875,0.0986328125,29866,0,14,29.0,29.166015625,52,"[5, 10005, 20005, 30005]"
Railways,repeat,vertex_delete_30pct,6,0.9984126984126984,0.998046875,0.001953125,39963,0,18,39.0,39.0263671875,103,[6]
Railways,repeat,vertex_delete_50pct,6,0.9825685872915784,0.978515625,0.021484375,31730,0,12,31.0,30.986328125,71,[6]
Railways,repeat,object_delete_30pct,6,1.0,1.0,0.0,36872,0,18,36.0,36.0078125,94,[6]
Railways,repeat,object_delete_90pct,6,0.91965257940893,0.9013671875,0.0986328125,4858,14,0,5.0,4.744140625,14,[6]
Railways,repeat,vertex_add_50pct,6,0.9784938215084236,0.9736328125,0.0263671875,75866,0,49,74.0,74.087890625,135,[6]
Railways,repeat,noise_50pct_1p4tau,6,0.8874796338820536,0.8642578125,0.1357421875,52474,0,28,51.0,51.244140625,87,[6]
Railways,repeat,compound,6,0.9295354805137024,0.9130859375,0.0869140625,30441,0,14,30.0,29.7275390625,50,"[6, 10006, 20006, 30006]"
Railways,repeat,vertex_delete_30pct,7,0.9992072927806908,0.9990234375,0.0009765625,40133,0,20,39.0,39.1923828125,87,[7]
Railways,repeat,vertex_delete_50pct,7,0.9896910328494462,0.9873046875,0.0126953125,31961,0,13,31.0,31.2119140625,70,[7]
Railways,repeat,object_delete_30pct,7,0.9992060340153568,0.9990234375,0.0009765625,37236,0,15,36.0,36.36328125,106,[7]
Railways,repeat,object_delete_90pct,7,0.9418658131647024,0.927734375,0.072265625,5385,9,0,5.0,5.2587890625,14,[7]
Railways,repeat,vertex_add_50pct,7,0.9848376368068772,0.9814453125,0.0185546875,75829,0,46,73.5,74.0517578125,122,[7]
Railways,repeat,noise_50pct_1p4tau,7,0.8938204568265324,0.869140625,0.130859375,52474,0,31,51.0,51.244140625,80,[7]
Railways,repeat,compound,7,0.9272198326698148,0.91015625,0.08984375,30226,0,12,29.0,29.517578125,53,"[7, 10007, 20007, 30007]"
Railways,repeat,vertex_delete_30pct,8,0.9992060340153568,0.9990234375,0.0009765625,40060,0,21,39.0,39.12109375,96,[8]
Railways,repeat,vertex_delete_50pct,8,0.9896746569023328,0.9873046875,0.0126953125,31878,0,12,31.0,31.130859375,67,[8]
Railways,repeat,object_delete_30pct,8,1.0,1.0,0.0,37724,0,17,37.0,36.83984375,98,[8]
Railways,repeat,object_delete_90pct,8,0.9179993433804472,0.8984375,0.1015625,4361,14,0,4.0,4.2587890625,12,[8]
Railways,repeat,vertex_add_50pct,8,0.9841029924901796,0.98046875,0.01953125,75767,0,48,74.0,73.9912109375,129,[8]
Railways,repeat,noise_50pct_1p4tau,8,0.8841156057698102,0.8583984375,0.1416015625,52474,0,31,51.0,51.244140625,82,[8]
Railways,repeat,compound,8,0.9334909843811108,0.9189453125,0.0810546875,30206,0,13,30.0,29.498046875,49,"[8, 10008, 20008, 30008]"
Railways,repeat,vertex_delete_30pct,9,0.9992060340153568,0.9990234375,0.0009765625,40088,0,18,39.0,39.1484375,102,[9]
Railways,repeat,vertex_delete_50pct,9,0.9912429266746572,0.9892578125,0.0107421875,31773,0,14,31.0,31.0283203125,81,[9]
Railways,repeat,object_delete_30pct,9,1.0,1.0,0.0,35947,0,18,35.0,35.1044921875,109,[9]
Railways,repeat,object_delete_90pct,9,0.9408194102441676,0.9267578125,0.0732421875,4803,12,0,5.0,4.6904296875,14,[9]
Railways,repeat,vertex_add_50pct,9,0.9762294351155036,0.970703125,0.029296875,75940,0,46,74.0,74.16015625,115,[9]
Railways,repeat,noise_50pct_1p4tau,9,0.8976269238408823,0.8759765625,0.1240234375,52474,0,29,51.0,51.244140625,78,[9]
Railways,repeat,compound,9,0.9317945392429678,0.9169921875,0.0830078125,30194,0,12,29.0,29.486328125,52,"[9, 10009, 20009, 30009]"
Railways,repeat,vertex_delete_30pct,10,0.9992072927806908,0.9990234375,0.0009765625,40050,0,18,39.0,39.111328125,100,[10]
Railways,repeat,vertex_delete_50pct,10,0.9856928196185968,0.982421875,0.017578125,31743,0,11,31.0,30.9990234375,74,[10]
Railways,repeat,object_delete_30pct,10,0.9992072927806908,0.9990234375,0.0009765625,36739,0,19,36.0,35.8779296875,88,[10]
Railways,repeat,object_delete_90pct,10,0.9502179278615238,0.9375,0.0625,5638,4,0,5.0,5.505859375,13,[10]
Railways,repeat,vertex_add_50pct,10,0.9809523809523808,0.9765625,0.0234375,75912,0,47,74.0,74.1328125,117,[10]
Railways,repeat,noise_50pct_1p4tau,10,0.8855427505337032,0.8603515625,0.1396484375,52474,0,29,51.0,51.244140625,76,[10]
Railways,repeat,compound,10,0.9184293902107376,0.900390625,0.099609375,30028,0,14,29.0,29.32421875,52,"[10, 10010, 20010, 30010]"
Building,main,no_attack,0,0.9864479554980152,0.9833984375,0.0166015625,41133,0,15,37.0,40.1689453125,235,[]
Building,main,vertex_delete_30pct,1,0.9688898203677916,0.9619140625,0.0380859375,32057,0,10,28.0,31.3056640625,233,[1]
Building,main,vertex_delete_50pct,1,0.929309268519847,0.9130859375,0.0869140625,26410,0,7,23.0,25.791015625,229,[1]
Building,main,object_delete_30pct,2025,0.9888585178963916,0.986328125,0.013671875,29312,0,9,26.0,28.625,168,[2025]
Building,main,object_delete_90pct,2025,0.919474445142072,0.90234375,0.09765625,4006,43,0,3.0,3.912109375,26,[2025]
Building,main,vertex_add_10pct,233337,0.984045648229397,0.98046875,0.01953125,44837,0,19,41.0,43.7861328125,238,[233337]
Building,main,vertex_add_30pct,233337,0.9712658346160282,0.96484375,0.03515625,52349,0,26,49.0,51.1220703125,242,[233337]
Building,main,vertex_add_50pct,233337,0.9441087306876196,0.931640625,0.068359375,59804,0,33,56.0,58.40234375,251,[233337]
Building,main,noise_10pct_0p6tau,2024,0.9840623009386203,0.98046875,0.01953125,41596,0,13,38.0,40.62109375,197,[2024]
Building,main,noise_50pct_1p4tau,2024,0.8729242689879139,0.8447265625,0.1552734375,42886,0,23,41.0,41.880859375,101,[2024]
Building,main,crop_half_x,0,0.985643124931068,0.982421875,0.017578125,40955,0,15,37.0,39.9951171875,234,[]
Building,main,translation_10,0,0.9944340175269571,0.9931640625,0.0068359375,41058,0,15,35.0,40.095703125,868,[]
Building,main,scale_0p5,0,0.9976162063830436,0.9970703125,0.0029296875,37909,0,15,34.0,37.0205078125,207,[]
Building,main,rotation_45,0,0.9912429266746572,0.9892578125,0.0107421875,42706,0,15,39.0,41.705078125,266,[]
Building,main,rotation_90,0,0.9864620122373194,0.9833984375,0.0166015625,41133,0,15,37.0,40.1689453125,231,[]
Building,main,rotation_135,0,0.9888585178963916,0.986328125,0.013671875,42706,0,15,39.0,41.705078125,269,[]
Building,main,rotation_180,0,0.9968216095175164,0.99609375,0.00390625,38387,0,15,34.0,37.4873046875,287,[]
Building,main,rotation_225,0,0.9888585178963916,0.986328125,0.013671875,42620,0,15,38.5,41.62109375,231,[]
Building,main,rotation_270,0,0.9872521301150828,0.984375,0.015625,41133,0,15,37.0,40.1689453125,213,[]
Building,main,rotation_315,0,0.9880556503830986,0.9853515625,0.0146484375,42784,0,15,39.0,41.78125,224,[]
Building,main,reverse_vertices,0,0.9856737883701552,0.982421875,0.017578125,41133,0,15,37.0,40.1689453125,240,[]
Building,main,reverse_objects,0,0.9864479554980152,0.9833984375,0.0166015625,41133,0,15,37.0,40.1689453125,235,[]
Building,main,compound,1,0.8986572798468974,0.8759765625,0.1240234375,25356,0,9,23.0,24.76171875,479,"[1, 2025, 233337, 2024]"
Building,main,addition_alpha0_pct10,233337,0.9872521301150828,0.984375,0.015625,44837,0,16,40.0,43.7861328125,239,[233337]
Building,main,addition_alpha0_pct30,233337,0.9888585178963916,0.986328125,0.013671875,52349,0,16,47.0,51.1220703125,275,[233337]
Building,main,addition_alpha0_pct50,233337,0.989649288528878,0.9873046875,0.0126953125,59804,0,20,54.0,58.40234375,315,[233337]
Building,main,addition_alpha0.5_pct10,233337,0.984045648229397,0.98046875,0.01953125,44837,0,20,41.0,43.7861328125,239,[233337]
Building,main,addition_alpha0.5_pct30,233337,0.9728311310943004,0.966796875,0.033203125,52349,0,23,49.0,51.1220703125,254,[233337]
Building,main,addition_alpha0.5_pct50,233337,0.9448685768715333,0.9326171875,0.0673828125,59804,0,34,56.0,58.40234375,256,[233337]
Building,main,addition_alpha1_pct10,233337,0.984045648229397,0.98046875,0.01953125,44837,0,19,41.0,43.7861328125,238,[233337]
Building,main,addition_alpha1_pct30,233337,0.9712658346160282,0.96484375,0.03515625,52349,0,26,49.0,51.1220703125,242,[233337]
Building,main,addition_alpha1_pct50,233337,0.9441087306876196,0.931640625,0.068359375,59804,0,33,56.0,58.40234375,251,[233337]
Building,main,noise_strength0.6_pct10,2024,0.9840623009386203,0.98046875,0.01953125,41596,0,13,38.0,40.62109375,197,[2024]
Building,main,noise_strength0.6_pct30,2024,0.9664309262844696,0.958984375,0.041015625,42336,0,19,40.0,41.34375,138,[2024]
Building,main,noise_strength0.6_pct50,2024,0.8574735894110981,0.8271484375,0.1728515625,42886,0,20,41.0,41.880859375,94,[2024]
Building,main,noise_strength1_pct10,2024,0.9848874509586985,0.9814453125,0.0185546875,41596,0,17,38.0,40.62109375,199,[2024]
Building,main,noise_strength1_pct30,2024,0.9607123008056806,0.9521484375,0.0478515625,42336,0,19,40.0,41.34375,142,[2024]
Building,main,noise_strength1_pct50,2024,0.8584051994972514,0.830078125,0.169921875,42886,0,23,42.0,41.880859375,106,[2024]
Building,main,noise_strength1.4_pct10,2024,0.9824673863503892,0.978515625,0.021484375,41596,0,17,38.0,40.62109375,197,[2024]
Building,main,noise_strength1.4_pct30,2024,0.9650793650793652,0.95703125,0.04296875,42336,0,19,40.0,41.34375,140,[2024]
Building,main,noise_strength1.4_pct50,2024,0.8729242689879139,0.8447265625,0.1552734375,42886,0,23,41.0,41.880859375,101,[2024]
Building,main,vertex_delete_10pct,1,0.9792313359041316,0.974609375,0.025390625,38049,0,11,34.0,37.1572265625,235,[1]
Building,main,vertex_delete_20pct,1,0.9776312847016736,0.97265625,0.02734375,35050,0,11,31.0,34.228515625,234,[1]
Building,main,vertex_delete_40pct,1,0.954656656825879,0.9443359375,0.0556640625,29152,0,10,25.5,28.46875,233,[1]
Building,main,object_delete_10pct,2025,0.9864620122373194,0.9833984375,0.0166015625,37287,0,12,33.0,36.4130859375,213,[2025]
Building,main,object_delete_50pct,2025,0.9840814236070372,0.98046875,0.01953125,20523,0,5,19.0,20.0419921875,115,[2025]
Building,main,object_delete_70pct,2025,0.9737497899623966,0.9677734375,0.0322265625,12204,0,1,11.0,11.91796875,74,[2025]
Building,main,scale_0.1,0,1.0,1.0,0.0,37083,0,15,34.0,36.2138671875,207,[]
Building,main,scale_0.9,0,0.9968203417119826,0.99609375,0.00390625,41988,0,15,35.0,41.00390625,1285,[]
Building,main,scale_1.3,0,0.9976212494588168,0.9970703125,0.0029296875,41905,0,15,34.0,40.9228515625,1347,[]
Building,main,scale_1.7,0,0.9952279769488644,0.994140625,0.005859375,40908,0,15,34.0,39.94921875,959,[]
Building,main,scale_2.1,0,0.9960238411119946,0.9951171875,0.0048828125,40759,0,15,34.0,39.8037109375,951,[]
Building,main,translation_20,0,0.9952317823890992,0.994140625,0.005859375,39657,0,15,34.5,38.7275390625,397,[]
Building,main,translation_30,0,0.9952317823890992,0.994140625,0.005859375,39658,0,15,34.0,38.728515625,439,[]
Building,main,translation_40,0,0.9936356121857464,0.9921875,0.0078125,39153,0,15,35.0,38.2353515625,249,[]
Building,main,translation_50,0,0.9944302029662154,0.9931640625,0.0068359375,39153,0,15,35.0,38.2353515625,237,[]
Building,main,translation_60,0,0.9944302029662154,0.9931640625,0.0068359375,39140,0,15,34.0,38.22265625,255,[]
Building,repeat,vertex_delete_30pct,1,0.9688898203677916,0.9619140625,0.0380859375,32057,0,10,28.0,31.3056640625,233,[1]
Building,repeat,vertex_delete_50pct,1,0.929309268519847,0.9130859375,0.0869140625,26410,0,7,23.0,25.791015625,229,[1]
Building,repeat,object_delete_30pct,1,0.9864620122373194,0.9833984375,0.0166015625,28720,0,5,26.0,28.046875,172,[1]
Building,repeat,object_delete_90pct,1,0.9315300990219229,0.9169921875,0.0830078125,4218,28,0,4.0,4.119140625,32,[1]
Building,repeat,vertex_add_50pct,1,0.9350076238610472,0.9208984375,0.0791015625,59651,0,29,56.0,58.2529296875,255,[1]
Building,repeat,noise_50pct_1p4tau,1,0.8734378139486305,0.845703125,0.154296875,42887,0,22,41.0,41.8818359375,89,[1]
Building,repeat,compound,1,0.8943395664891985,0.869140625,0.130859375,24700,0,5,22.0,24.12109375,457,"[1, 10001, 20001, 30001]"
Building,repeat,vertex_delete_30pct,2,0.972047537627567,0.9658203125,0.0341796875,32046,0,10,28.0,31.294921875,233,[2]
Building,repeat,vertex_delete_50pct,2,0.9167090450983792,0.8984375,0.1015625,26431,0,7,23.0,25.8115234375,227,[2]
Building,repeat,object_delete_30pct,2,0.9840623009386203,0.98046875,0.01953125,28657,0,10,26.0,27.9853515625,170,[2]
Building,repeat,object_delete_90pct,2,0.9138860590564498,0.89453125,0.10546875,4291,34,0,4.0,4.1904296875,24,[2]
Building,repeat,vertex_add_50pct,2,0.9421279329352288,0.9296875,0.0703125,59620,0,32,56.0,58.22265625,255,[2]
Building,repeat,noise_50pct_1p4tau,2,0.8595086200675517,0.8310546875,0.1689453125,42883,0,21,41.5,41.8779296875,95,[2]
Building,repeat,compound,2,0.8882568508297078,0.8642578125,0.1357421875,24636,0,9,22.0,24.05859375,473,"[2, 10002, 20002, 30002]"
Building,repeat,vertex_delete_30pct,3,0.9728633113176992,0.966796875,0.033203125,32139,0,7,28.0,31.3857421875,230,[3]
Building,repeat,vertex_delete_50pct,3,0.9140173740298372,0.89453125,0.10546875,26468,0,7,22.5,25.84765625,223,[3]
Building,repeat,object_delete_30pct,3,0.985643124931068,0.982421875,0.017578125,28109,0,8,25.0,27.4501953125,170,[3]
Building,repeat,object_delete_90pct,3,0.9240300854759608,0.908203125,0.091796875,4214,38,0,4.0,4.115234375,37,[3]
Building,repeat,vertex_add_50pct,3,0.9370698761844968,0.923828125,0.076171875,59663,0,32,56.0,58.2646484375,249,[3]
Building,repeat,noise_50pct_1p4tau,3,0.8616041779834998,0.83203125,0.16796875,42841,0,18,41.0,41.8369140625,84,[3]
Building,repeat,compound,3,0.8906508807384951,0.865234375,0.134765625,25502,0,9,23.0,24.904296875,452,"[3, 10003, 20003, 30003]"
Building,repeat,vertex_delete_30pct,4,0.9688125932601998,0.9619140625,0.0380859375,32062,0,10,28.0,31.310546875,226,[4]
Building,repeat,vertex_delete_50pct,4,0.915848619589997,0.8955078125,0.1044921875,26406,0,9,23.0,25.787109375,216,[4]
Building,repeat,object_delete_30pct,4,0.98325556729252,0.9794921875,0.0205078125,28725,0,10,25.0,28.0517578125,159,[4]
Building,repeat,object_delete_90pct,4,0.9341608709179874,0.919921875,0.080078125,4168,38,0,4.0,4.0703125,28,[4]
Building,repeat,vertex_add_50pct,4,0.939495210239728,0.92578125,0.07421875,59591,0,34,56.0,58.1943359375,256,[4]
Building,repeat,noise_50pct_1p4tau,4,0.8653063830646318,0.8388671875,0.1611328125,42896,0,21,41.0,41.890625,97,[4]
Building,repeat,compound,4,0.8906763093331593,0.8662109375,0.1337890625,24910,0,7,22.0,24.326171875,514,"[4, 10004, 20004, 30004]"
Building,repeat,vertex_delete_30pct,5,0.9673383544879692,0.9599609375,0.0400390625,31940,0,11,28.0,31.19140625,229,[5]
Building,repeat,vertex_delete_50pct,5,0.908695854144722,0.888671875,0.111328125,26249,0,7,23.0,25.6337890625,225,[5]
Building,repeat,object_delete_30pct,5,0.9848517613952676,0.9814453125,0.0185546875,28474,0,8,25.0,27.806640625,156,[5]
Building,repeat,object_delete_90pct,5,0.9216294926156532,0.904296875,0.095703125,4111,34,0,4.0,4.0146484375,26,[5]
Building,repeat,vertex_add_50pct,5,0.932984699039736,0.9189453125,0.0810546875,59716,0,20,56.0,58.31640625,245,[5]
Building,repeat,noise_50pct_1p4tau,5,0.8901319025830643,0.865234375,0.134765625,42903,0,25,41.0,41.8974609375,97,[5]
Building,repeat,compound,5,0.8903031919135712,0.865234375,0.134765625,24706,0,8,22.0,24.126953125,513,"[5, 10005, 20005, 30005]"
Building,repeat,vertex_delete_30pct,6,0.9641510781964108,0.9560546875,0.0439453125,32033,0,10,28.0,31.2822265625,232,[6]
Building,repeat,vertex_delete_50pct,6,0.9144227013987752,0.89453125,0.10546875,26369,0,7,23.0,25.7509765625,226,[6]
Building,repeat,object_delete_30pct,6,0.9840623009386203,0.98046875,0.01953125,29021,0,8,26.0,28.3408203125,173,[6]
