dataset,series,attack,seed,attack_seeds,nc,bit_accuracy,ber,votes_total,empty_bins,votes_min,votes_median,votes_mean,votes_max
Building,repeat,compound,6,"[6, 10006, 20006, 30006]",0.9140173740298372,0.89453125,0.10546875,24893,0,8,22.0,24.3095703125,491
Building,repeat,vertex_delete_30pct,7,[7],0.9744311822967582,0.96875,0.03125,32045,0,11,28.0,31.2939453125,226
Building,repeat,vertex_delete_50pct,7,[7],0.9306846771350478,0.9150390625,0.0849609375,26407,0,7,23.0,25.7880859375,225
Building,repeat,object_delete_30pct,7,[7],0.9848517613952676,0.9814453125,0.0185546875,28542,0,9,26.0,27.873046875,159
Building,repeat,object_delete_90pct,7,[7],0.9375433415778878,0.923828125,0.076171875,4046,40,0,3.0,3.951171875,33
Building,repeat,vertex_add_50pct,7,[7],0.9422001210980044,0.9296875,0.0703125,59574,0,34,55.5,58.177734375,252
Building,repeat,noise_50pct_1p4tau,7,[7],0.8860042177621745,0.86328125,0.13671875,42896,0,22,41.0,41.890625,83
Building,repeat,compound,7,"[7, 10007, 20007, 30007]",0.9062240655933462,0.8857421875,0.1142578125,25066,0,8,22.0,24.478515625,476
Building,repeat,vertex_delete_30pct,8,[8],0.9736463000249808,0.9677734375,0.0322265625,32057,0,11,28.0,31.3056640625,235
Building,repeat,vertex_delete_50pct,8,[8],0.9283486568979008,0.912109375,0.087890625,26447,0,8,23.0,25.8271484375,233
Building,repeat,object_delete_30pct,8,[8],0.9872521301150828,0.984375,0.015625,29527,0,11,26.0,28.8349609375,168
Building,repeat,object_delete_90pct,8,[8],0.925087522853631,0.91015625,0.08984375,3839,53,0,3.0,3.7490234375,28
Building,repeat,vertex_add_50pct,8,[8],0.9461866454490366,0.9345703125,0.0654296875,59514,0,30,56.0,58.119140625,245
Building,repeat,noise_50pct_1p4tau,8,[8],0.8993793830408288,0.876953125,0.123046875,42877,0,20,41.0,41.8720703125,93
Building,repeat,compound,8,"[8, 10008, 20008, 30008]",0.9128933289232578,0.8935546875,0.1064453125,24935,0,8,22.0,24.3505859375,469
Building,repeat,vertex_delete_30pct,9,[9],0.9736166226482668,0.9677734375,0.0322265625,31988,0,11,28.0,31.23828125,234
Building,repeat,vertex_delete_50pct,9,[9],0.925050461174068,0.908203125,0.091796875,26336,0,8,23.0,25.71875,227
Building,repeat,object_delete_30pct,9,[9],0.9864479554980152,0.9833984375,0.0166015625,28645,0,8,26.0,27.9736328125,157
Building,repeat,object_delete_90pct,9,[9],0.9356860325390904,0.921875,0.078125,3993,38,0,3.0,3.8994140625,27
Building,repeat,vertex_add_50pct,9,[9],0.9552910675993171,0.9453125,0.0546875,59714,0,29,56.0,58.314453125,258
Building,repeat,noise_50pct_1p4tau,9,[9],0.8903467799217704,0.8662109375,0.1337890625,42863,0,23,41.0,41.8583984375,93
Building,repeat,compound,9,"[9, 10009, 20009, 30009]",0.9046720826448792,0.8818359375,0.1181640625,25033,0,9,22.0,24.4462890625,483
Building,repeat,vertex_delete_30pct,10,[10],0.9744928134092335,0.96875,0.03125,31991,0,11,28.0,31.2412109375,227
Building,repeat,vertex_delete_50pct,10,[10],0.9276080515491456,0.9111328125,0.0888671875,26284,0,7,23.0,25.66796875,224
Building,repeat,object_delete_30pct,10,[10],0.9864620122373194,0.9833984375,0.0166015625,29145,0,7,26.0,28.4619140625,172
Building,repeat,object_delete_90pct,10,[10],0.942351256150082,0.9296875,0.0703125,4344,30,0,4.0,4.2421875,27
Building,repeat,vertex_add_50pct,10,[10],0.952862388858602,0.9423828125,0.0576171875,59616,0,28,56.0,58.21875,258
Building,repeat,noise_50pct_1p4tau,10,[10],0.8938305182037753,0.8720703125,0.1279296875,42839,0,23,42.0,41.8349609375,89
Building,repeat,compound,10,"[10, 10010, 20010, 30010]",0.9034855366117138,0.880859375,0.119140625,24791,0,7,22.0,24.2099609375,468
Landuse,main,no_attack,0,[],0.9992060340153568,0.9990234375,0.0009765625,42706,0,21,41.0,41.705078125,338
Landuse,main,vertex_delete_30pct,1,[1],0.9936507936507936,0.9921875,0.0078125,31590,0,11,30.0,30.849609375,198
Landuse,main,vertex_delete_50pct,1,[1],0.9600834977043304,0.951171875,0.048828125,24212,0,8,23.0,23.64453125,109
Landuse,main,object_delete_30pct,2025,[2025],0.9992060340153568,0.9990234375,0.0009765625,31529,0,14,30.0,30.7900390625,257
Landuse,main,object_delete_90pct,2025,[2025],0.9550264147612774,0.9443359375,0.0556640625,4585,5,0,4.0,4.4775390625,41
Landuse,main,vertex_add_10pct,233337,[233337],0.9992060340153568,0.9990234375,0.0009765625,46757,0,23,45.0,45.6611328125,309
Landuse,main,vertex_add_30pct,233337,[233337],0.9968216095175164,0.99609375,0.00390625,54985,0,33,53.0,53.6962890625,263
Landuse,main,vertex_add_50pct,233337,[233337],0.9665654112127372,0.958984375,0.041015625,63049,0,32,61.0,61.5712890625,223
Landuse,main,noise_10pct_0p6tau,2024,[2024],0.9992060340153568,0.9990234375,0.0009765625,42954,0,21,41.0,41.947265625,293
Landuse,main,noise_50pct_1p4tau,2024,[2024],0.8966004471976646,0.8740234375,0.1259765625,43651,0,24,42.0,42.6279296875,112
Landuse,main,crop_half_x,0,[],0.9992060340153568,0.9990234375,0.0009765625,42604,0,21,40.0,41.60546875,338
Landuse,main,translation_10,0,[],0.9976162063830436,0.9970703125,0.0029296875,43374,0,21,41.0,42.357421875,353
Landuse,main,scale_0p5,0,[],0.9992060340153568,0.9990234375,0.0009765625,40922,0,21,39.0,39.962890625,335
Landuse,main,rotation_45,0,[],0.9984126984126984,0.998046875,0.001953125,43610,0,23,41.0,42.587890625,341
Landuse,main,rotation_90,0,[],0.9992060340153568,0.9990234375,0.0009765625,42706,0,22,41.0,41.705078125,338
Landuse,main,rotation_135,0,[],0.9992060340153568,0.9990234375,0.0009765625,43609,0,21,42.0,42.5869140625,339
Landuse,main,rotation_180,0,[],0.9992060340153568,0.9990234375,0.0009765625,42706,0,21,41.0,41.705078125,338
Landuse,main,rotation_225,0,[],0.9984114366459336,0.998046875,0.001953125,43569,0,22,42.0,42.5478515625,342
Landuse,main,rotation_270,0,[],0.9992060340153568,0.9990234375,0.0009765625,42706,0,21,41.0,41.705078125,338
Landuse,main,rotation_315,0,[],0.9992060340153568,0.9990234375,0.0009765625,43656,0,22,42.0,42.6328125,337
Landuse,main,reverse_vertices,0,[],0.9992060340153568,0.9990234375,0.0009765625,42708,0,21,41.0,41.70703125,340
Landuse,main,reverse_objects,0,[],0.9992060340153568,0.9990234375,0.0009765625,42706,0,21,41.0,41.705078125,338
Landuse,main,compound,1,"[1, 2025, 233337, 2024]",0.9216178018040456,0.9033203125,0.0966796875,25700,0,10,24.0,25.09765625,317
Landuse,main,addition_alpha0_pct10,233337,[233337],0.9992060340153568,0.9990234375,0.0009765625,46757,0,22,45.0,45.6611328125,377
Landuse,main,addition_alpha0_pct30,233337,[233337],0.9992060340153568,0.9990234375,0.0009765625,54985,0,23,52.0,53.6962890625,445
Landuse,main,addition_alpha0_pct50,233337,[233337],0.9992060340153568,0.9990234375,0.0009765625,63049,0,31,60.0,61.5712890625,509
Landuse,main,addition_alpha0.5_pct10,233337,[233337],0.9992060340153568,0.9990234375,0.0009765625,46757,0,24,44.0,45.6611328125,310
Landuse,main,addition_alpha0.5_pct30,233337,[233337],0.9944403454588449,0.9931640625,0.0068359375,54985,0,31,53.0,53.6962890625,270
Landuse,main,addition_alpha0.5_pct50,233337,[233337],0.9688898203677916,0.9619140625,0.0380859375,63049,0,37,61.0,61.5712890625,225
Landuse,main,addition_alpha1_pct10,233337,[233337],0.9992060340153568,0.9990234375,0.0009765625,46757,0,23,45.0,45.6611328125,309
Landuse,main,addition_alpha1_pct30,233337,[233337],0.9968216095175164,0.99609375,0.00390625,54985,0,33,53.0,53.6962890625,263
Landuse,main,addition_alpha1_pct50,233337,[233337],0.9665654112127372,0.958984375,0.041015625,63049,0,32,61.0,61.5712890625,223
Landuse,main,noise_strength0.6_pct10,2024,[2024],0.9992060340153568,0.9990234375,0.0009765625,42954,0,21,41.0,41.947265625,293
Landuse,main,noise_strength0.6_pct30,2024,[2024],0.9896746569023328,0.9873046875,0.0126953125,43344,0,23,42.0,42.328125,195
Landuse,main,noise_strength0.6_pct50,2024,[2024],0.894747083997676,0.87109375,0.12890625,43651,0,22,42.0,42.6279296875,111
Landuse,main,noise_strength1_pct10,2024,[2024],0.9992060340153568,0.9990234375,0.0009765625,42954,0,24,41.0,41.947265625,293
Landuse,main,noise_strength1_pct30,2024,[2024],0.9897310513749396,0.9873046875,0.0126953125,43344,0,24,42.0,42.328125,196
Landuse,main,noise_strength1_pct50,2024,[2024],0.8969900329145698,0.873046875,0.126953125,43651,0,22,42.0,42.6279296875,114
Landuse,main,noise_strength1.4_pct10,2024,[2024],0.9992060340153568,0.9990234375,0.0009765625,42954,0,22,41.0,41.947265625,289
Landuse,main,noise_strength1.4_pct30,2024,[2024],0.9873229514236342,0.984375,0.015625,43344,0,23,42.0,42.328125,192
Landuse,main,noise_strength1.4_pct50,2024,[2024],0.8966004471976646,0.8740234375,0.1259765625,43651,0,24,42.0,42.6279296875,112
Landuse,main,vertex_delete_10pct,1,[1],0.9992060340153568,0.9990234375,0.0009765625,39001,0,19,37.0,38.0869140625,288
Landuse,main,vertex_delete_20pct,1,[1],0.9968253968253968,0.99609375,0.00390625,35311,0,17,34.0,34.4833984375,238
Landuse,main,vertex_delete_40pct,1,[1],0.9865427672232312,0.9833984375,0.0166015625,27850,0,11,26.0,27.197265625,155
Landuse,main,object_delete_10pct,2025,[2025],0.9992060340153568,0.9990234375,0.0009765625,38990,0,20,37.0,38.076171875,312
Landuse,main,object_delete_50pct,2025,[2025],0.9992060340153568,0.9990234375,0.0009765625,22030,0,8,21.0,21.513671875,175
Landuse,main,object_delete_70pct,2025,[2025],0.9984114366459336,0.998046875,0.001953125,13005,0,3,12.0,12.7001953125,91
Landuse,main,scale_0.1,0,[],1.0,1.0,0.0,40487,0,21,39.0,39.5380859375,335
Landuse,main,scale_0.9,0,[],0.9992060340153568,0.9990234375,0.0009765625,43189,0,21,39.0,42.1767578125,650
Landuse,main,scale_1.3,0,[],0.9992060340153568,0.9990234375,0.0009765625,43174,0,21,39.0,42.162109375,803
Landuse,main,scale_1.7,0,[],1.0,1.0,0.0,41796,0,21,39.0,40.81640625,335
Landuse,main,scale_2.1,0,[],0.9984114366459336,0.998046875,0.001953125,43582,0,22,41.0,42.560546875,344
Landuse,main,translation_20,0,[],0.9984126984126984,0.998046875,0.001953125,41875,0,21,39.0,40.8935546875,335
Landuse,main,translation_30,0,[],0.9984126984126984,0.998046875,0.001953125,41881,0,21,39.0,40.8994140625,335
Landuse,main,translation_40,0,[],0.9984126984126984,0.998046875,0.001953125,41706,0,21,39.0,40.728515625,335
Landuse,main,translation_50,0,[],0.9976162063830436,0.9970703125,0.0029296875,43566,0,21,41.0,42.544921875,345
Landuse,main,translation_60,0,[],0.997617471163186,0.9970703125,0.0029296875,41670,0,21,39.0,40.693359375,335
Landuse,repeat,vertex_delete_30pct,1,[1],0.9936507936507936,0.9921875,0.0078125,31590,0,11,30.0,30.849609375,198
Landuse,repeat,vertex_delete_50pct,1,[1],0.9600834977043304,0.951171875,0.048828125,24212,0,8,23.0,23.64453125,109
Landuse,repeat,object_delete_30pct,1,[1],0.9992060340153568,0.9990234375,0.0009765625,30187,0,12,29.0,29.4794921875,252
Landuse,repeat,object_delete_90pct,1,[1],0.945281819836971,0.9326171875,0.0673828125,4318,19,0,4.0,4.216796875,37
Landuse,repeat,vertex_add_50pct,1,[1],0.9721192689253068,0.9658203125,0.0341796875,62858,0,37,61.0,61.384765625,216
Landuse,repeat,noise_50pct_1p4tau,1,[1],0.8938305182037753,0.8720703125,0.1279296875,43707,0,23,42.0,42.6826171875,113
Landuse,repeat,compound,1,"[1, 10001, 20001, 30001]",0.9229550171111642,0.9052734375,0.0947265625,24168,0,9,23.0,23.6015625,303
Landuse,repeat,vertex_delete_30pct,2,[2],0.9928517826066742,0.9912109375,0.0087890625,31621,0,14,30.0,30.8798828125,194
Landuse,repeat,vertex_delete_50pct,2,[2],0.959556209733838,0.9501953125,0.0498046875,24394,0,9,23.0,23.822265625,126
Landuse,repeat,object_delete_30pct,2,[2],0.9992060340153568,0.9990234375,0.0009765625,29239,0,10,28.0,28.5537109375,230
Landuse,repeat,object_delete_90pct,2,[2],0.9496648640637744,0.9384765625,0.0615234375,4412,20,0,4.0,4.30859375,34
Landuse,repeat,vertex_add_50pct,2,[2],0.9633284112916156,0.955078125,0.044921875,62903,0,35,61.0,61.4287109375,218
Landuse,repeat,noise_50pct_1p4tau,2,[2],0.9022853013817964,0.880859375,0.119140625,43680,0,22,43.0,42.65625,128
Landuse,repeat,compound,2,"[2, 10002, 20002, 30002]",0.9095628974740388,0.8896484375,0.1103515625,24590,0,10,23.0,24.013671875,305
Landuse,repeat,vertex_delete_30pct,3,[3],0.9944340175269571,0.9931640625,0.0068359375,31663,0,12,30.0,30.9208984375,197
Landuse,repeat,vertex_delete_50pct,3,[3],0.9640537256404982,0.9560546875,0.0439453125,24449,0,9,23.0,23.8759765625,113
Landuse,repeat,object_delete_30pct,3,[3],0.9992060340153568,0.9990234375,0.0009765625,29141,0,11,28.0,28.4580078125,228
Landuse,repeat,object_delete_90pct,3,[3],0.9475165547411568,0.9345703125,0.0654296875,4086,18,0,4.0,3.990234375,34
Landuse,repeat,vertex_add_50pct,3,[3],0.9675403383200548,0.9599609375,0.0400390625,62912,0,37,61.0,61.4375,213
Landuse,repeat,noise_50pct_1p4tau,3,[3],0.9018660554593644,0.880859375,0.119140625,43671,0,24,42.5,42.6474609375,132
Landuse,repeat,compound,3,"[3, 10003, 20003, 30003]",0.9263248742427678,0.91015625,0.08984375,25430,0,12,23.0,24.833984375,317
Landuse,repeat,vertex_delete_30pct,4,[4],0.9912770761713202,0.9892578125,0.0107421875,31562,0,11,30.0,30.822265625,200
Landuse,repeat,vertex_delete_50pct,4,[4],0.9517860909388396,0.9404296875,0.0595703125,24421,0,6,23.0,23.8486328125,131
Landuse,repeat,object_delete_30pct,4,[4],0.9992060340153568,0.9990234375,0.0009765625,30467,0,12,29.0,29.7529296875,244
Landuse,repeat,object_delete_90pct,4,[4],0.947877943928333,0.935546875,0.064453125,4551,13,0,4.0,4.4443359375,33
Landuse,repeat,vertex_add_50pct,4,[4],0.9688500128327396,0.9619140625,0.0380859375,62820,0,35,60.0,61.34765625,220
Landuse,repeat,noise_50pct_1p4tau,4,[4],0.8993793830408288,0.876953125,0.123046875,43676,0,25,42.0,42.65234375,119
Landuse,repeat,compound,4,"[4, 10004, 20004, 30004]",0.9159682699914616,0.8974609375,0.1025390625,24067,0,10,23.0,23.5029296875,286
Landuse,repeat,vertex_delete_30pct,5,[5],0.9952380952380953,0.994140625,0.005859375,31605,0,8,30.0,30.8642578125,200
Landuse,repeat,vertex_delete_50pct,5,[5],0.9557769267944024,0.9453125,0.0546875,24282,0,6,23.0,23.712890625,118
Landuse,repeat,object_delete_30pct,5,[5],0.9992060340153568,0.9990234375,0.0009765625,29140,0,12,28.0,28.45703125,239
Landuse,repeat,object_delete_90pct,5,[5],0.9395878328945012,0.92578125,0.07421875,4129,19,0,4.0,4.0322265625,35
Landuse,repeat,vertex_add_50pct,5,[5],0.976031233499216,0.970703125,0.029296875,62968,0,37,61.0,61.4921875,206
Landuse,repeat,noise_50pct_1p4tau,5,[5],0.889840233404332,0.8671875,0.1328125,43685,0,23,42.0,42.6611328125,126
Landuse,repeat,compound,5,"[5, 10005, 20005, 30005]",0.916733040043237,0.8974609375,0.1025390625,23876,0,8,22.0,23.31640625,291
Landuse,repeat,vertex_delete_30pct,6,[6],0.993662103599709,0.9921875,0.0078125,31542,0,13,30.0,30.802734375,194
Landuse,repeat,vertex_delete_50pct,6,[6],0.956529210993352,0.9462890625,0.0537109375,24282,0,8,23.0,23.712890625,114
Landuse,repeat,object_delete_30pct,6,[6],0.9992060340153568,0.9990234375,0.0009765625,30131,0,13,29.0,29.4248046875,247
Landuse,repeat,object_delete_90pct,6,[6],0.9342860877394964,0.9189453125,0.0810546875,4188,21,0,4.0,4.08984375,34
Landuse,repeat,vertex_add_50pct,6,[6],0.9761904761904762,0.970703125,0.029296875,62925,0,39,61.0,61.4501953125,213
Landuse,repeat,noise_50pct_1p4tau,6,[6],0.892512198879911,0.869140625,0.130859375,43686,0,23,42.0,42.662109375,115
Landuse,repeat,compound,6,"[6, 10006, 20006, 30006]",0.9116971072687144,0.8916015625,0.1083984375,24724,0,9,23.0,24.14453125,289
Landuse,repeat,vertex_delete_30pct,7,[7],0.9944491628150685,0.9931640625,0.0068359375,31675,0,12,30.0,30.9326171875,194
Landuse,repeat,vertex_delete_50pct,7,[7],0.9656974321622964,0.9580078125,0.0419921875,24467,0,10,23.0,23.8935546875,122
Landuse,repeat,object_delete_30pct,7,[7],0.9992060340153568,0.9990234375,0.0009765625,30161,0,11,29.0,29.4541015625,249
Landuse,repeat,object_delete_90pct,7,[7],0.9568885443009884,0.947265625,0.052734375,4323,15,0,4.0,4.2216796875,39
Landuse,repeat,vertex_add_50pct,7,[7],0.9698902829394288,0.962890625,0.037109375,62875,0,37,61.0,61.4013671875,198
Landuse,repeat,noise_50pct_1p4tau,7,[7],0.90344586215514,0.8818359375,0.1181640625,43668,0,21,42.0,42.64453125,122
Landuse,repeat,compound,7,"[7, 10007, 20007, 30007]",0.911061242171035,0.892578125,0.107421875,24589,0,9,23.0,24.0126953125,295
Landuse,repeat,vertex_delete_30pct,8,[8],0.9944491628150685,0.9931640625,0.0068359375,31694,0,15,30.0,30.951171875,196
Landuse,repeat,vertex_delete_50pct,8,[8],0.959622659610398,0.9501953125,0.0498046875,24505,0,9,23.0,23.9306640625,112
Landuse,repeat,object_delete_30pct,8,[8],0.9992060340153568,0.9990234375,0.0009765625,29660,0,13,28.0,28.96484375,224
Landuse,repeat,object_delete_90pct,8,[8],0.9335830444143745,0.9189453125,0.0810546875,3200,50,0,3.0,3.125,28
Landuse,repeat,vertex_add_50pct,8,[8],0.9697945483344258,0.962890625,0.037109375,62807,0,36,61.0,61.3349609375,215
Landuse,repeat,noise_50pct_1p4tau,8,[8],0.8947116215434069,0.873046875,0.126953125,43664,0,19,43.0,42.640625,131
Landuse,repeat,compound,8,"[8, 10008, 20008, 30008]",0.8996860911617734,0.876953125,0.123046875,24041,0,8,22.0,23.4775390625,285
Landuse,repeat,vertex_delete_30pct,9,[9],0.9952468916437276,0.994140625,0.005859375,31597,0,11,30.0,30.8564453125,196
Landuse,repeat,vertex_delete_50pct,9,[9],0.9507166227934208,0.939453125,0.060546875,24238,0,10,23.0,23.669921875,108
Landuse,repeat,object_delete_30pct,9,[9],0.9992060340153568,0.9990234375,0.0009765625,30702,0,13,29.0,29.982421875,236
Landuse,repeat,object_delete_90pct,9,[9],0.9332285243808328,0.91796875,0.08203125,3579,49,0,3.0,3.4951171875,27
Landuse,repeat,vertex_add_50pct,9,[9],0.9762294351155036,0.970703125,0.029296875,62957,0,32,61.0,61.4814453125,234
Landuse,repeat,noise_50pct_1p4tau,9,[9],0.8864180715112386,0.8603515625,0.1396484375,43697,0,26,42.0,42.6728515625,116
Landuse,repeat,compound,9,"[9, 10009, 20009, 30009]",0.9038879395725276,0.8828125,0.1171875,24690,0,9,23.0,24.111328125,289
Landuse,repeat,vertex_delete_30pct,10,[10],0.9952380952380953,0.994140625,0.005859375,31560,0,13,30.0,30.8203125,198
Landuse,repeat,vertex_delete_50pct,10,[10],0.9553538383504596,0.9453125,0.0546875,24206,0,7,23.0,23.638671875,131
Landuse,repeat,object_delete_30pct,10,[10],0.9992060340153568,0.9990234375,0.0009765625,29701,0,13,28.0,29.0048828125,242
Landuse,repeat,object_delete_90pct,10,[10],0.9440302094500612,0.931640625,0.068359375,4228,19,0,4.0,4.12890625,31
Landuse,repeat,vertex_add_50pct,10,[10],0.9737497899623966,0.9677734375,0.0322265625,62932,0,38,61.0,61.45703125,218
Landuse,repeat,noise_50pct_1p4tau,10,[10],0.8873299326168388,0.8642578125,0.1357421875,43705,0,20,42.0,42.6806640625,113
Landuse,repeat,compound,10,"[10, 10010, 20010, 30010]",0.8986572798468974,0.8759765625,0.1240234375,24344,0,9,23.0,23.7734375,270
Boundary,main,no_attack,0,[],1.0,1.0,0.0,123842,0,89,121.0,120.939453125,198
Boundary,main,vertex_delete_30pct,1,[1],0.9704860144705392,0.9638671875,0.0361328125,86968,0,54,85.0,84.9296875,150
Boundary,main,vertex_delete_50pct,1,[1],0.8949907453022913,0.873046875,0.126953125,62350,0,34,61.0,60.888671875,127
Boundary,main,object_delete_30pct,2025,[2025],0.9992060340153568,0.9990234375,0.0009765625,88659,0,59,86.0,86.5810546875,143
Boundary,main,object_delete_90pct,2025,[2025],0.9098146822272074,0.888671875,0.111328125,18096,0,6,17.0,17.671875,36
Boundary,main,vertex_add_10pct,233337,[233337],1.0,1.0,0.0,136276,0,99,132.0,133.08203125,204
Boundary,main,vertex_add_30pct,233337,[233337],0.9856737883701552,0.982421875,0.017578125,160889,0,121,157.0,157.1181640625,228
Boundary,main,vertex_add_50pct,233337,[233337],0.9186146037148596,0.9013671875,0.0986328125,185611,0,143,181.0,181.2607421875,267
Boundary,main,noise_10pct_0p6tau,2024,[2024],0.9968216095175164,0.99609375,0.00390625,123855,0,93,121.0,120.9521484375,181
Boundary,main,noise_50pct_1p4tau,2024,[2024],0.8422784767950848,0.80859375,0.19140625,123902,0,83,121.0,120.998046875,159
Boundary,main,crop_half_x,0,[],1.0,1.0,0.0,120048,0,87,117.0,117.234375,196
Boundary,main,translation_10,0,[],1.0,1.0,0.0,123836,0,89,121.0,120.93359375,196
Boundary,main,scale_0p5,0,[],1.0,1.0,0.0,123819,0,89,121.0,120.9169921875,197
Boundary,main,rotation_45,0,[],1.0,1.0,0.0,123850,0,89,121.0,120.947265625,198
Boundary,main,rotation_90,0,[],1.0,1.0,0.0,123842,0,89,121.0,120.939453125,198
Boundary,main,rotation_135,0,[],1.0,1.0,0.0,123849,0,89,121.0,120.9462890625,198
Boundary,main,rotation_180,0,[],1.0,1.0,0.0,123843,0,89,121.0,120.9404296875,198
Boundary,main,rotation_225,0,[],1.0,1.0,0.0,123849,0,89,121.0,120.9462890625,197
Boundary,main,rotation_270,0,[],1.0,1.0,0.0,123842,0,89,121.0,120.939453125,198
Boundary,main,rotation_315,0,[],1.0,1.0,0.0,123852,0,89,121.0,120.94921875,196
Boundary,main,reverse_vertices,0,[],1.0,1.0,0.0,123844,0,89,121.0,120.94140625,198
Boundary,main,reverse_objects,0,[],1.0,1.0,0.0,123842,0,89,121.0,120.939453125,198
Boundary,main,compound,1,"[1, 2025, 233337, 2024]",0.8254984727524904,0.79296875,0.20703125,68382,0,43,66.0,66.779296875,99
Boundary,main,addition_alpha0_pct10,233337,[233337],1.0,1.0,0.0,136262,0,100,133.0,133.068359375,213
Boundary,main,addition_alpha0_pct30,233337,[233337],0.9984114366459336,0.998046875,0.001953125,160842,0,113,156.0,157.072265625,238
Boundary,main,addition_alpha0_pct50,233337,[233337],1.0,1.0,0.0,185563,0,132,181.0,181.2138671875,281
Boundary,main,addition_alpha0.5_pct10,233337,[233337],0.9984126984126984,0.998046875,0.001953125,136276,0,98,132.0,133.08203125,198
Boundary,main,addition_alpha0.5_pct30,233337,[233337],0.98325556729252,0.9794921875,0.0205078125,160889,0,120,156.0,157.1181640625,249
Boundary,main,addition_alpha0.5_pct50,233337,[233337],0.9063197420782696,0.88671875,0.11328125,185611,0,137,181.0,181.2607421875,286
Boundary,main,addition_alpha1_pct10,233337,[233337],1.0,1.0,0.0,136276,0,99,132.0,133.08203125,204
Boundary,main,addition_alpha1_pct30,233337,[233337],0.9856737883701552,0.982421875,0.017578125,160889,0,121,157.0,157.1181640625,228
Boundary,main,addition_alpha1_pct50,233337,[233337],0.9186146037148596,0.9013671875,0.0986328125,185611,0,143,181.0,181.2607421875,267
Boundary,main,noise_strength0.6_pct10,2024,[2024],0.9968216095175164,0.99609375,0.00390625,123855,0,93,121.0,120.9521484375,181
Boundary,main,noise_strength0.6_pct30,2024,[2024],0.9522341283446736,0.94140625,0.05859375,123888,0,91,121.0,120.984375,158
Boundary,main,noise_strength0.6_pct50,2024,[2024],0.815079509976649,0.78125,0.21875,123902,0,85,121.0,120.998046875,159
Boundary,main,noise_strength1_pct10,2024,[2024],0.9968216095175164,0.99609375,0.00390625,123855,0,85,121.0,120.9521484375,180
Boundary,main,noise_strength1_pct30,2024,[2024],0.9470902829840782,0.935546875,0.064453125,123888,0,87,120.0,120.984375,159
Boundary,main,noise_strength1_pct50,2024,[2024],0.8267049138578973,0.7919921875,0.2080078125,123902,0,79,121.0,120.998046875,156
Boundary,main,noise_strength1.4_pct10,2024,[2024],0.9944289260117531,0.9931640625,0.0068359375,123855,0,88,121.0,120.9521484375,187
Boundary,main,noise_strength1.4_pct30,2024,[2024],0.9514019730301772,0.9404296875,0.0595703125,123888,0,90,121.0,120.984375,157
Boundary,main,noise_strength1.4_pct50,2024,[2024],0.8422784767950848,0.80859375,0.19140625,123902,0,83,121.0,120.998046875,159
Boundary,main,vertex_delete_10pct,1,[1],0.9984114366459336,0.998046875,0.001953125,111621,0,81,109.0,109.0048828125,186
Boundary,main,vertex_delete_20pct,1,[1],0.989660734242828,0.9873046875,0.0126953125,99353,0,69,97.0,97.0244140625,169
Boundary,main,vertex_delete_40pct,1,[1],0.9441894362328416,0.931640625,0.068359375,74566,0,39,73.0,72.818359375,139
Boundary,main,object_delete_10pct,2025,[2025],0.9992060340153568,0.9990234375,0.0009765625,116095,0,82,113.0,113.3740234375,186
Boundary,main,object_delete_50pct,2025,[2025],0.9944340175269571,0.9931640625,0.0068359375,62102,0,39,60.0,60.646484375,105
Boundary,main,object_delete_70pct,2025,[2025],0.9722445563088308,0.9658203125,0.0341796875,37761,0,18,37.0,36.8759765625,71
Boundary,main,scale_0.1,0,[],1.0,1.0,0.0,123814,0,89,121.0,120.912109375,198
Boundary,main,scale_0.9,0,[],1.0,1.0,0.0,123839,0,89,121.0,120.9365234375,198
Boundary,main,scale_1.3,0,[],1.0,1.0,0.0,123842,0,89,121.0,120.939453125,196
Boundary,main,scale_1.7,0,[],1.0,1.0,0.0,123831,0,89,121.0,120.9287109375,196
Boundary,main,scale_2.1,0,[],1.0,1.0,0.0,123821,0,89,121.0,120.9189453125,196
Boundary,main,translation_20,0,[],1.0,1.0,0.0,123825,0,89,121.0,120.9228515625,196
Boundary,main,translation_30,0,[],1.0,1.0,0.0,123825,0,89,121.0,120.9228515625,196
Boundary,main,translation_40,0,[],1.0,1.0,0.0,123852,0,89,121.0,120.94921875,198
Boundary,main,translation_50,0,[],1.0,1.0,0.0,123852,0,89,121.0,120.94921875,198
Boundary,main,translation_60,0,[],1.0,1.0,0.0,123823,0,89,121.0,120.9208984375,198
Boundary,repeat,vertex_delete_30pct,1,[1],0.9704860144705392,0.9638671875,0.0361328125,86968,0,54,85.0,84.9296875,150
Boundary,repeat,vertex_delete_50pct,1,[1],0.8949907453022913,0.873046875,0.126953125,62350,0,34,61.0,60.888671875,127
Boundary,repeat,object_delete_30pct,1,[1],0.992842923098914,0.9912109375,0.0087890625,80786,0,52,79.0,78.892578125,110
Boundary,repeat,object_delete_90pct,1,[1],0.860348621380955,0.8291015625,0.1708984375,10138,0,2,10.0,9.900390625,23
Boundary,repeat,vertex_add_50pct,1,[1],0.9206349206349206,0.90234375,0.09765625,185671,0,137,181.0,181.3193359375,259
Boundary,repeat,noise_50pct_1p4tau,1,[1],0.8460596867030435,0.8154296875,0.1845703125,123912,0,82,121.0,121.0078125,155
